ticker,headline,timestamp,url,source,window,fetched_at,sentiment_label,sentiment_score
AAPL,Stance Capital LLC Invests $3.45 Million in Apple Inc. $AAPL - MarketBeat,2025-12-15T11:53:29,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQd1ZyNXlka0p0aU9UcUZ1LTRCSElPdDVRVzh0Zzd6TERKU195Y2VaNUtmRnNKcXZncUtOQWZydjJ1VW0wWkFSQ1NWdXozVGJWVjhjME9kWmZsT2NDcVozYnE1Zk90VXJsMVNXbFc0UVdWbjVWbVJQc3hZQU42bDV6TXJqWWkycW1uNGYwYnpVMHlFTTFNNTdlakp3TWVrRk4xZkpncEQ3Mzh0QVdsRmdULWJKM1BkVjhL?oc=5,google_news,1d,2025-12-15T14:00:24.830389+00:00,neutral,-1.1121194802399259e-05
AAPL,"State of Wyoming Acquires 3,523 Shares of Apple Inc. $AAPL - MarketBeat",2025-12-15T11:20:43,https://news.google.com/rss/articles/CBMitwFBVV95cUxOZ29BaFJiRERIVmtfN1pPeThUWlFYdkoxOXZVUW90eHBaUFE0UUtpbXVKdmZGVXNDZ2tZQ1NBdVJEdUlEQzA4QVVMNDNUeF82djl4dTZ0YjRRQno3T05aQ1lIZHNpUGctSDdvM3lnUFpBNjR6WmFvRE15cnBDQUU0TC1EeUowMndVYzhuLV8xQ0F1ZjQySUQ2NzZWaEVuaHFIR1Rwb0hvUWZ0UGRXckp5MlFIVkExaUE?oc=5,google_news,1d,2025-12-15T14:00:24.830551+00:00,neutral,8.404129039263353e-05
AAPL,Saratoga Research & Investment Management Cuts Stake in Apple Inc. $AAPL - MarketBeat,2025-12-15T11:40:50,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNM2pVSDlsX2ZUY1JucVNLU3BmVmxNV0tqQ2JJRE9LT2xQQWVHUDlrYXI0ZVM4UElON1BjdXlVVWJfS0RCZnI4aTB1YWh5WF9GZm1WdlU4VURQbGdQSkNyWjJBdTNpNzNlZ2NlbE1CdFRwSlZYeDZDR1ZlUlhkVzE4bldOR3pleHplVS1XbUlkTU5oMGllYjQtdmNOWS1PTENRZU9wajRFOTdKRVZUQU5wUjNzZFVwNF8telJqcE9SQ1VDMDVZbVVzSg?oc=5,google_news,1d,2025-12-15T14:00:24.830683+00:00,neutral,-0.0002443140256218612
AAPL,"Kentucky Retirement Systems Sells 61,896 Shares of Apple Inc. $AAPL - MarketBeat",2025-12-15T11:40:50,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQTXFOUGZyblhDSUdNcldDbGNuOXdJM2E1czFkdnVpVk5EU3BzeGlNbGN1X3ltMmlMQkdVeUVaVHNXcWM1Q1hFNkR4Nm1pRDRUYzQ2bDNZeTA4NHZmSEYtSkR4WUZjSjhIX3NSQUFUeHRxUmNsQ05uMndGU194YnJJc1E3c0pOVlJ3dlByZlZvdFIzQzJBVkhMeHpVNjI3akozV245SGw5LV9CdURvcHljWFdrNE5VdHJiYk9FZUtCRG04bGM?oc=5,google_news,1d,2025-12-15T14:00:24.830810+00:00,neutral,-2.669974037416978e-07
AAPL,"TT Capital Management LLC Acquires Shares of 4,630 Apple Inc. $AAPL - MarketBeat",2025-12-15T11:56:03,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQckV4NDZvMmJOdzlYRVB3Wnlhc01tODRYVTY5SnhGd0h3enl4WFNETkljbE5uTWgwd0RaRTgxZ0ZQTEtXYUZnM1pfTzM5NzNmZFlvMnlTZG5rTGNHb0dWYTZqY0s2bmRQcHIyaGUzOFFWbmY0bDZGSUlCZnQ1VkltQ2JsU1FVaVJGOUlIZWxWV0R4OFlZVlJBNUR3azVrOWd1djNXRmhGa21oOExtS045MV9WOXJaZElzTkllSHJuX1p3ekE?oc=5,google_news,1d,2025-12-15T14:00:24.830968+00:00,neutral,5.5093019909691066e-05
AAPL,"North Dallas Bank & Trust Co. Purchases Shares of 28,697 Apple Inc. $AAPL - MarketBeat",2025-12-15T11:46:51,https://news.google.com/rss/articles/CBMixwFBVV95cUxQMWd5YmRoelpoRTFHRlB4ZTVTUVdEMVhGNTIyNk5pWUN2cTEtN2dfU2VvVVhUcGUwMjZrUTFSQVJiLU9mWldKeVFJZzYwb0lYN0N1X3lJbmFMQnJLMkRtV29DZ3JhNUFwTktNWjZBZm1sSDRKOWJ1Y2VjbUVfREd4cWdDdFJWRlRJQndMYWJVRWVyQmJ4SklSSW01SDVtRk1ybmRuRUxHZlhIaGl1WXpfd3h5T3RyLTJndXhkbXZreGF2X01mdmVZ?oc=5,google_news,1d,2025-12-15T14:00:24.831122+00:00,neutral,-3.206879910067073e-06
AAPL,BLVD Private Wealth LLC Purchases New Stake in Apple Inc. $AAPL - MarketBeat,2025-12-15T08:37:14,https://news.google.com/rss/articles/CBMivwFBVV95cUxOUjd1T0RBell1NklEb1dMNGprMFd1eW5MY3ZITGlweXJMd0tEdkNyMTcxZzdKTk9BX0YtaUhIcmtBTHJSVm9xSE9zQ1hqdmlVVmUwdktZNTJPTS1pU0NMenZXb201YUoyOG42OTE3MXdFQ0lNelhNWFo4emZWYWRwZzUwYzJYTjkzeTZHNHpIYnRHckllR3hFbktzemhPMURYNTh5OHExaUZITFg0VnJVMlgzdHJ3RmpDRHpCeF84UQ?oc=5,google_news,1d,2025-12-15T14:00:24.831334+00:00,neutral,-9.381796189700253e-06
AAPL,Advisory Services Network LLC Increases Holdings in Apple Inc. $AAPL - MarketBeat,2025-12-15T08:11:19,https://news.google.com/rss/articles/CBMixgFBVV95cUxPTTR1Ti1aWEpxT290RjdKaVo5ZGIwSkVzNmdGMGRMTjBaSmVZZlpmYnFPcHNfdDhlZTI3S0FxWl9Vd1NfMWNQWGhCem9KY2h0bVVKdGVqdzM3RlQzVnBOUjltdXV0S2pQMFdOcEdqaFNqaUtCY1haV3VpNGVQb0JsVnFrUnp4MEhMTGR6aXBUV05KMkF4b2lZbV94bkl6ZWhVQTFlRTZOOHdWaHAxaWNOQzJOVXpLUUpMenZrcmtnaDhMZk1lRkE?oc=5,google_news,1d,2025-12-15T14:00:24.831483+00:00,neutral,0.47185850143432617
AAPL,"This ""Magnificent Seven"" Stock Could Be the Biggest Winner in 2026, According to Wall Street - The Globe and Mail",2025-12-15T10:14:21,https://news.google.com/rss/articles/CBMihgJBVV95cUxOM1plSmhidWNaU19yQWRVQV9OMW1YMmlqOUlnbjBrUTBOMTVvRjExaldQYmNtMURaXzIyX2c1ZVBqVGpIa2hKaEg0SG4wcDk3Z3FKY2lvYVdyNXBxam5yM29QcTRHZV9IQUF5V1FneENTOVNIRUo5SlNUMUdFU0E3SnNHRDF4bkFKMEx5SU5PcHpWRGNZRU1sVW1DcWY5MTBiNkRKX29YeXU5aDV1Y01xQnpGdndVYlMxakhHVXNrczUxbHAzQm1fREk2Y0tTMEJMUGc0d3JFLWlfUUc2dXhVWUgxQktYTXlZNFhsdGEwQ0pnNlJCV3NXQ3dOVkhkT1FQck13V0JR?oc=5,google_news,1d,2025-12-15T14:00:24.831612+00:00,positive,0.9999978542327881
AAPL,Goldman Sachs initiates coverage on SiTime stock with Buy rating By Investing.com - Investing.com South Africa,2025-12-15T11:00:50,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOSldhQ1ZpN2JBcFFWd2RyWFdGa0hlMDNsb3p5TE1iVTdVRmNneGNYdUMycUFDb2tqeXh1U19faWFFVGhSSWJGTld0ME1hdlBYazlsLVhEcmFQNGZmMVJ1a19jenBFMW9zVDhEdHgyYUhqeW9jR1pCbzk2Rkp0X1BaZ0RGYnRtTEJpa2ZwN19iQ0VuRUhac0F2cjlXTmhZdU53c015RTR5R2hueUVub3RKbEkzUE5qY1JvcmJ6YXZiQ2w?oc=5,google_news,1d,2025-12-15T14:00:24.831739+00:00,positive,0.9948628544807434
AAPL,AAPL Stock Analysis and Forecast - Options Trading Strategies & Superior Trading Portfolio - earlytimes.in,2025-12-15T00:44:06,https://news.google.com/rss/articles/CBMiogFBVV95cUxQRzJSYU5YNVV6UXpRakFta3daN0tVR09iaE1vdlloczVuNG9XdjlaUUZMNXFDaWNFUjZXcnVkbHJ5ZU5Ic1RNMlNYNTFlUXRyclNYcHdiY3pnU044RG5pM1lWVDQ5aThrV1JqRjQxQXM3N3hIYy1xRTVBbFhuVVVRTFBJWjhUa1Vvc291Q25jR3BXeWpuMDJoeVBIU0hpRjBlMWc?oc=5,google_news,1d,2025-12-15T14:00:24.831882+00:00,positive,0.9999998211860657
AAPL,"This ""Magnificent Seven"" Stock Could Be the Biggest Winner in 2026, According to Wall Street - The Motley Fool",2025-12-15T09:44:00,https://news.google.com/rss/articles/CBMilwFBVV95cUxPMDg1Y1R6ZGtxRF9YemF5ZnNwd0M1MmdZZHdodDE1WkhNOFprVi1XcVR5dVNBNFNoVk5WRXRqYVpnY0J6TUdJZ1I1QXM2Y09TaU5VZzJDUjdsVDVZanZtUlpkZ3lISC1xMHpaU2R4SWtLS0FydG53SEdFX2pzT1VaN2NaTklmNTVTYXNDTV9aZXlQY2MyVXdn?oc=5,google_news,1d,2025-12-15T14:00:24.832055+00:00,positive,0.9999908208847046
AAPL,How Kurv Yield Premium Strategy Apple (aapl) Etf (AAPY) Affects Rotational Strategy Timing - news.stocktradersdaily.com,2025-12-15T04:16:02,https://news.google.com/rss/articles/CBMi-AFBVV95cUxPb29ZclhjcWRvWEViZ1JENVZFR2VoSGdTU3YzZll1WnZoRE90WjRmZ2FXTmhqZ0M3ZEZuYUdMX3I1OXZLeWxZbElIUGVIcmdIVkhvbWpiSVFudWpUVlp1cEZDLU1PeDllcThQcExWek9rdDlqU19tYXlGZDdQdUdrQVVHMnJuaWxqTWFDc1dSZHEtSzU5STRNaFZNUVB6RFFoN2hpNW5xMlVWOWczd1k1Z1FmU2JMRHQ4WlBYSlN1NGZ1V284RW9NQ2NqbllqVVI2WHl6QUNhdW10Nno3NVZKZnpyWDJrS1RZdHhyblZCY0JycnJ3ZWhBTQ?oc=5,google_news,1d,2025-12-15T14:00:24.832222+00:00,neutral,6.308063802862307e-06
AAPL,"Here's My Top ""Magnificent Seven"" Stock to Buy for 2026 - AOL.com",2025-12-15T10:02:45,https://news.google.com/rss/articles/CBMiggFBVV95cUxQVzltbEFxWU9aNlVVamNsQm5fNWt0bmt3YjRWdzFod01mMWE5VUVqakljbGkwcXRCSnFzTDU1bEM5SzVFRXpic0hwamxhSjhQekFVbU0wdE5Jei1BeUFpM2V0ZnNIQURuREF3M1JRRkVnT0hKZnZiUGIzNEFIOTFTM093?oc=5,google_news,1d,2025-12-15T14:00:24.832365+00:00,neutral,0.030100207775831223
AAPL,"7 Dividend ETFs to Buy With $2,000 and Hold Forever -- Including the Schwab U.S. Dividend Equity ETF (SCHD) - The Globe and Mail",2025-12-15T09:20:27,https://news.google.com/rss/articles/CBMilwJBVV95cUxOMHVfcExoa1l2NVduQlA2TS1odGp2RW5XLTVsZVNUZDBTRFcxb2V5ZEJqMHpmRHR4N2FEcS05aGs5RHpCZXpEVzhrS0UxeXQ4bklsUHpucGY4ZjhkbDVOdWVrVTFZWGhaMTVBTVptQ1FBaW9heURPNVdMMDU2b25HNnRyaE54UnRvU2Izd3dPU01QaWVDZ2RtYU93UTUyQl9fWVV5aWpFazZ6ZVVNdmZaektOd2J1ekszRVhjWVhBWmdPbUQzNmNHRC1CSTF3ZXJ6RFcyUUtuRzZUZkRmMUlKbVdoT3k1ckZlbVJwVW82SWNhck8xT0dHUkZSYnM3WE4xdUFUanc5WlplQWN4NXZvRGplb0NpNVk?oc=5,google_news,1d,2025-12-15T14:00:24.832498+00:00,neutral,-2.1837131498614326e-06
AAPL,"Warren Buffett Says Buy This Vanguard Index Fund -- It Could Turn $400 Per Month Into $835,000 With Help From Nvidia, Apple, and Microsoft - The Globe and Mail",2025-12-15T10:14:21,https://news.google.com/rss/articles/CBMivAJBVV95cUxOZkNSdVdKR2Y5VUk4Tk5jamhLSjh6cllnS3NwekF1NUo4bWw3VElRY3pUZWx1QWdlSmlYcHp2RHhWWS04WGZ2c1g2SmVHV1BWME1LbjJycGx0azFIUC1SQzV3enhCckVzX0hsQkhhYkZQNEEyS1NpeVJ0YWEwSmw1RVZWQjlvNl9na2Z5b0R5OUxyVzFOYVNjTmpUMUdFMGpZbDJ1WEwxdnJZZ0FtNUpWQ1NRUzRiM0g0a0hqVjE4bVVuaDFsczFyRE1GWnctVmZnWEl5Y2p5Y0o4MGlKNUFtMS1vcFpKZjZ5YlV0VHNPVDNtbWY1UHprNXZONHU4ZkREQkx5V3U2UWZyRGlTZ2M3RWVfR0hNZFN5bGplWHBxVTJNal9yRjE4MWJQMm1VeWs3SUY4NUFzbmFsVEJp?oc=5,google_news,1d,2025-12-15T14:00:24.832623+00:00,neutral,0.0006688396679237485
AAPL,Schwab: Retail traders went big on mega-cap stocks in November - Investorsobserver,2025-12-15T08:58:07,https://news.google.com/rss/articles/CBMirwFBVV95cUxQZDhYX0ZReFFUVk9Cb0xUVzFDOUxhdmx0cGY3S29vQTFiS0lfOGVHSVdsMjdxTW9CWVY2dkpTRG9VYUJOcENZcTNQRnkyTXFDRHhVU0tRUlR0dTZOdUludGM4aVpNRGlYODVPY3VuRkttUnp0NWdQVUU0UjJqM19rRkMzX1JnV0FpWHpXVDlSV3h2YTdkYzQ4UkhqbDhEdFlkUWxNMHR1VDdDaktnWmk4?oc=5,google_news,1d,2025-12-15T14:00:24.832745+00:00,neutral,4.8127742047654465e-05
AAPL,"Winning Stocks Keep Winning, And That’s What iShares TOPT ETF Let’s You Bet On - Yahoo Finance",2025-12-14T19:22:02,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQTDN1Wm9OaDJHR2RYYWVVNTNUbUxWalZ4SVRNNUhGRV82elZyWTBoNl94MjFLU1o1UWN1bVNaMk55MTlaazAtbkJOck9FQTlLNTY1STlsa0hadnhZUGRoUGY1MFE0czBzQ3R4TnNJTGxtbTEtZ0o5Y2NyZkVKdThKSXFPMEluSmdB?oc=5,google_news,1d,2025-12-15T14:00:24.832868+00:00,neutral,0.14486169815063477
AAPL,What Is the Best Tech Stock to Hold for the Next 10 Years? - The Motley Fool,2025-12-14T18:05:00,https://news.google.com/rss/articles/CBMimAFBVV95cUxOWjdBV0t1cXBMQy13ckM3VWp1M1BVVmc5WlVDZno3Nm8zUUhvcl9SdE9UdmZFaWJZd1hJQWVveTl2Z05MWWJieXZSY1NHTTFWYWRPR2F3eUt2YkR6TFNLemlUZzF5ZVpUR2tDNlE0bXRSdUp4TFIyTmhVdWZuM3dMUlRzekVOSlFQM04tMU9STnduTWJNR1JzWQ?oc=5,google_news,1d,2025-12-15T14:00:24.833032+00:00,positive,0.9880083799362183
AAPL,Winners Losers: Is EPSV stock oversold or undervalued - Portfolio Profit Report & Detailed Earnings Play Strategies - moha.gov.vn,2025-12-15T08:25:56,https://news.google.com/rss/articles/CBMicEFVX3lxTE5sZGNfVmtlQWpHTnF6d2gyR3cyVnNhbjVoMnctdmtQV0VwRy1ocWxidTVuZGsxRUNmVFV2NmRWeVpNLWJaZjAyMVl2ZXA2allnSnkxOElOMnMxdUFvZTZlcHVGS2pKWlpVY3c5aVEyLXg?oc=5,google_news,1d,2025-12-15T14:00:24.833163+00:00,negative,-0.9176245331764221
AAPL,Two Sector ETFs Are Quietly Outperforming the S&P 500 Without a Single AI Stock - AOL.com,2025-12-14T21:04:49,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQVmoxd2M2S0dtVzhkT3VJdW16LWJpRl9QeUJLWGthb0MzM0VTX00tRGZUd0d6NElKaUQ4OEtYc3hIaEd4bzJ3Mm5CQUZqOVQyaUtPNU91WmI5dzlpVFJPeUd1YnRCZHdVazRZQ2dtOXBtR2JFRWY2TzhmaVJfNXM4MGxEYm4yS19j?oc=5,google_news,1d,2025-12-15T14:00:24.833316+00:00,positive,0.9999991655349731
AAPL,Intel Eyes $1.6 Billion AI Chip Buy As It Takes On Nvidia's Turf - Benzinga,2025-12-15T10:40:31,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQX3pIYXhJZ3Jna05CNGluOEg5c19XXzJhOUQzMlFIYjBuTHBVNVUxNnZhZkFvS2ZUMGVtSEc0MFhoX2dTWk1vdTVlSDBvdnJ2aVN5dU5mUElFQUdHTXB5NElQT2FzbjhZVU5DSTBNMWIyWlpBYmE2dWRjOXZnbm5SWnBDYXRJUUJiSTJLZ3dtUTdUSFFSdVloTlRBcHl4b2l5V1VFZ3hDSmZpUQ?oc=5,google_news,1d,2025-12-15T14:00:24.833600+00:00,neutral,0.007225144188851118
AAPL,"Microsoft Stock (MSFT): What to Know Before the U.S. Market Opens on Monday, Dec. 15, 2025 - ts2.tech",2025-12-14T20:59:48,https://news.google.com/rss/articles/CBMipwFBVV95cUxNQlFCdXJyMmw0bjl6eVZ4SzVRX1NsYWhhWGo2ck4taThHTXdJSGlmMkszZjY5T3FsQmx1Wm5XY0JfcG9lOXg1dXVZNXZqdG5DbWtaWnViOWs1N0FxMHVkNEJNSkpjNmlOODZBSjBWcmV1YjNQZlppWHlReklCSTZVSFM5SzB6cTdpTEJfcWgzVlM3ZEpsQnRfR0lNTXdTMGhud3pvNWZ5WQ?oc=5,google_news,1d,2025-12-15T14:00:24.833756+00:00,neutral,5.062188211013563e-05
AAPL,"Nvidia Stock (NVDA) Before the Market Opens Dec. 15, 2025: Latest News, Key Catalysts, Analyst Targets, and Risks - ts2.tech",2025-12-14T20:59:48,https://news.google.com/rss/articles/CBMixAFBVV95cUxNSVRGN0Q2Q3pNVno5eE5zbW5rV3Z0YjdSMXVBNjVaWUdpdl9EdWJ2aGtJbVJwamQ2cHg0S1Nva3locVRqRUF6b3ViYUxQQTE2Z3VsMUN4Zk9jVVZLa00tUktVZWo3Z3FXbHBaWFdPUTdfVEkza0pfYUJmRDUyaWZ2RDBaVWFpWkExODRid0xxMWRRX3BIejU0SmZQUmFnQlFVeWppWE1mTXBSdDNvWExRVElSMkphQkZ2RURPZ2p5cVFpaGVP?oc=5,google_news,1d,2025-12-15T14:00:24.833893+00:00,neutral,0.21268421411514282
AAPL,Grant Cardone Tells People To Stop Saving Money Because Banks Pay Them 0% While Lending Their Money To People Like Him - Yahoo Finance,2025-12-14T18:00:25,https://news.google.com/rss/articles/CBMigwFBVV95cUxQZGM0cnotQ25NaVpaV2l1MktXR244M0JkdlNDRnZCVmJacms2U09kQXQ5S3FzNlBkR1lBeFpPOGxROWVfN0VEY29waTN6VVRVa01LZ0JUcFg2eENvZnZKSkFGemJvb0JnNXFoLThaUXhhRmVTUW12WnZFUXdqVlAweDNNWQ?oc=5,google_news,1d,2025-12-15T14:00:24.834061+00:00,neutral,-0.00026245348271913826
AAPL,Attack In Sydney: Hanukkah Celebration Turns Deadly - Yahoo,2025-12-14T22:33:16,https://news.google.com/rss/articles/CBMilgFBVV95cUxPTFFNRjRoaEZJYmRlVkZyWER6UEJMS1dGWndHUy1JNnhWQ0VlZS1EVmU5dVFlQTdfbkNJeWQ3dEd4Qk5ETUk3RklhYnExWkZHNzNlcUNfNXBDZkJjU0pjSXFQMHlheVdVWklfY1gxU2dDVW9aM1dLWXBYUG5TSFYyY0NMYXZwek9mVjRLS1FXLUl0MUNxVWc?oc=5,google_news,1d,2025-12-15T14:00:24.834203+00:00,negative,-0.9999555349349976
AAPL,Investor Mood: Is Yaoko CoLtd 5FV stock prepared for digital transition - July 2025 Opening Moves & Verified Momentum Stock Ideas - moha.gov.vn,2025-12-15T01:05:43,https://news.google.com/rss/articles/CBMibkFVX3lxTE1VeGNfaS1kcTJjbVBQbjJzZVRvb1VjR2NJdlhPbDBXMzQtSFpENUVfczZmUmF0YWtiMjZwRFBCeDVVVGxaOU5LWkZPcVRnWFYtN0RnUjF2Y25UNldZM0lpRW9EU1N1a09qZ2t0UEln?oc=5,google_news,1d,2025-12-15T14:00:24.834346+00:00,neutral,0.0034449456725269556
AAPL,Campbell Capital Management Inc. Has $32.15 Million Stake in Apple Inc. $AAPL - Defense World,2025-12-15T09:43:57,https://news.google.com/rss/articles/CBMiugFBVV95cUxNTHlXZFlNaERHSWMyZTVfbDRpUTQ5YlpVTnljZ1VkQ2tDMUhhellVNnJKWDBCeEdtWHdySy1YVlpwbFhCOURwYmNBbHZZSGhCYzhQNUdZek5HTHhZX2FwRVV3Snd0YVZmU1dueGpkdHV4RG1KWmlac1VKbFZMLUc5R3llQUlaNGxrdkppU3h4NGdpd0xEQlV4UU9KQl90SWdvZ002NTV2UUdmOUpJdDhJamRORkc5a25LSHc?oc=5,google_news,1d,2025-12-15T14:00:24.834487+00:00,neutral,-4.699121291196207e-06
