ticker,headline,timestamp,url,source,window,fetched_at,sentiment_label,sentiment_score
AAPL,JPMorgan Reiterates Overweight on Apple (AAPL) as iPhone 17 Lead Times Track Higher - Yahoo Finance,2025-11-26T09:57:20,https://news.google.com/rss/articles/CBMikAFBVV95cUxNb2VwajZRR0xFOG5pbjlQY3NWRkVPeVo1VzQ3eWsyNUxET3ZhRUNTZzdsdXpTMHhkQlkwSnRMV3N6bzJfQnNSTGYyLU9PaEQ3Q1BOUC1CXzREbVZ4X0NKMnpHOUVVX2p0T2k1UkZDYllwUlMtNHFVS3dudHRNd1JUTUZGTW5WTFY5djBXaF94SUg?oc=5,google_news,1d,2025-11-27T08:05:52.998309,positive,1.0
AAPL,Should you buy Apple stock as it beats Samsung in a core segment for the first time in 14 years? - Invezz,2025-11-26T16:46:56,https://news.google.com/rss/articles/CBMiywFBVV95cUxQT0ozMld4ZEoyNUZxc1MxLVc3OVNzRVhRZ09YQ0Z1VlB0UzJzazRJSE1TNlhQM3lyZzNNM1AyOUNzLVhfRlJnZEtTTDQ2NXpvTnRfalJIbE5HYUdRNF9pc0l0UW5mRTF4VUM5cjI2azVBbXdWVUpKd0tZT1RYaEJFNllzUG5HTjFQNl9KaVg3MHZ1ZVFuWTlrOWtqZ3kyUlZvNUVPLWZkc196VU53bWNlSjBNZWl5dWtqWFl2bWVUMll6WDVHeVlYQkE1WQ?oc=5,google_news,1d,2025-11-27T08:05:52.998439,neutral,0.28611594438552856
AAPL,How To Earn $500 A Month From Apple Stock - Benzinga,2025-11-26T13:14:44,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNSkJMRS1QaWtDcm1ZRkthZjhyb2lNajM0d2gyUUNnZVQ2QmZ3S0JfcGxvSlIwSzdHTmVjbEhHRkU2bkdCYjlzNlFSM0ZlR3JMSGhZVS1ZYUJ1M1ZCUVA4cTVuM2o5ZWVSQXNVNW5tVDl0WjhZM0J4RzZIMXJPSTJkM3pNcXlZT01QNTUyS3ZQUXV5dFUweWdVZjRHbWk1R3pDWVJiTEtCalM0NU0?oc=5,google_news,1d,2025-11-27T08:05:52.998583,neutral,0.00016900445916689932
AAPL,SSA Swiss Advisors AG Grows Position in Apple Inc. $AAPL - MarketBeat,2025-11-26T10:22:28,https://news.google.com/rss/articles/CBMitgFBVV95cUxPeEYyaWluSTdrTHNZMlExcHpCV1YtMXBMSFMtWkdUVkhVX0J2cjdtSXpwRjZFeTNxbmdmTzM3OXZkaWtjVi1nN3E3QWRvUm9nMk5Hcm1SVnZyN2t4Y0xrTS1TYUw2QzhDZi1DYU5sZXlYTVNrZWJJRmlOVV9mTTFiUTZIWG9QM05qWGZrcm9jdkZ3UTFkSmJVY1lUM1JXV2tFcDU4bWFETDNnTXlrVjFYLUxtN1JGQQ?oc=5,google_news,1d,2025-11-27T08:05:52.998725,positive,0.9999337792396545
AAPL,"Apple To Lead Smartphone Market For First Time In 14 Years: Thanks, iPhone 17 - Benzinga",2025-11-26T16:55:40,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQYnpBUE5adjNMOGp0bFVsYkpGdjhlbEFlVmVWU2pySXRJV0lnMkc3SC15UnN6V0c0djVQMzdEZER5bDljU1YySVBpdHlUWUVVSGthRExuTDBCRFVYX3RMOWFTOURwQmlNNUZoUjZXQnIwc1MwMDU4dWRTSk9NZUdGYTZRd002MmtDYl8wV2N0djBsMHVfLU5lUmVIMUQ4N1RwQnFEbC1zWUZVTzVKdjlrTkZpd0NlSERDSXRsVVJndkRaakpBc0xlU3pZQlU4b2FiaWRJUG1LWQ?oc=5,google_news,1d,2025-11-27T08:05:52.998867,positive,0.9993767738342285
AAPL,Apple Inc. $AAPL is Washington Trust Advisors Inc.'s 2nd Largest Position - MarketBeat,2025-11-26T13:00:22,https://news.google.com/rss/articles/CBMiygFBVV95cUxPMnYwUUxOYjdhS09aZDg3VHRvM09rX0dlYXZibGI0dkZHRzUtTE9Xby1lYnNyUVpBelNzdFB6UlhzSGJLeVhSa01YRkxLM2dvN0NWdU9zM3ZLTWFiam1uNGM2RjVvUWthb2FIWWJGXzRWek1UdElIaW1VRWNZMHloVnZvSzhtU09ZQ0ZGTE9JQmZtVHhXU1oyR1hDaV9JRTdFenpyOTNZUVl3UnZIX0ZlMWZKUUdmanZHQ0ZqLU1wcXB3S2ZmY0Nsa293?oc=5,google_news,1d,2025-11-27T08:05:52.998992,positive,0.9939149618148804
AAPL,"Peterson Wealth Services Sells 2,555 Shares of Apple Inc. $AAPL - MarketBeat",2025-11-26T10:22:29,https://news.google.com/rss/articles/CBMivgFBVV95cUxOZ19nbWlucFZnVXltTWNiYzNnV2J5QlBoSjVWa2pCSkhkWjdVajFMdm9DRTBBZzAySXB6TnNxU05TbWZLQW5LbkRTbUYyeTBRX25FSk1VT2pjNnNCZFlZYUZMeFdjcHVidklLakVOdE1WaTJGZFlTWUZYeGdMUHpJcm42d3lRdndDYy0tM1VQbzNwTHJoSTlOT0p5XzYwSl9wUmV4OUVoRUFmNzJYU19rZ1ZhMFFFeWc1UnNwYU13?oc=5,google_news,1d,2025-11-27T08:05:52.999154,neutral,-4.3223535612924024e-06
AAPL,Apple Roundup - 24/7 Wall St.,2025-11-26T11:59:00,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQd2ZTX0p3WTF2cEhZcVphRzhOV2IyWTBDdVkweGM1M0RlRWtPbFVvcjJQdmYyRFMtenVqYVpkaXU3NF85WUdvWmxkRHgyeFBXNktkd1czUG5pNGtUU0xSMlRncGppRHduamtJRE5yR3pZR2xYTmV5aV91RW5fMXlhaVZZZlMwZ040b1hBYmItejdwZzVUUXkxTnN2MlF3V2pfRE1BY2w1N2ZWWFN6TXB1d1hCWGFQVDdvbVk0?oc=5,google_news,1d,2025-11-27T08:05:52.999323,neutral,-9.815874363994226e-06
AAPL,Apple Inc. $AAPL Position Trimmed by NORTHSTAR ASSET MANAGEMENT Co - MarketBeat,2025-11-26T10:22:29,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQZVBiaEthcTI4MVF6aEpzTy1TQi11cDU3X3k2VFpTY21lbWJYUGp4NXJpQmZocTQ1ZTVJYU5lRW9KMEl2NUdHZk1ib19YRHduNkRlTV9fakN6bVZqcW04dnJ4Uk1CUW9mRjVtbGpXZlJoejEwZXhqSGl5a1MzQThlOUNSenZCbmpKTGpuRTh3dmJnR0JBWkNYejYzODVoRmxVcHoxRHBhRVZXV3Z5SXh2bVBCQXdWZ09FNWJJbWFkYW53ZHM?oc=5,google_news,1d,2025-11-27T08:05:52.999476,neutral,-4.050089046359062e-07
AAPL,"PKO Investment Management Joint Stock Co Buys 73,000 Shares of Apple Inc. $AAPL - MarketBeat",2025-11-26T10:22:30,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNY0hGRk8xVW1SZ0plM3pMeGxrTW1YLVJXYy1hdTFTQmVMaGpzT2R0aU4yYWRBSy1HTlQ4T1J6cGlmUHlGX2lyVTJJcVYwNWg1T1ZXdEFWaUNtTWRiYWJtOExhdmVrZkcyTFNoX21xRFU5dnlmT1dGUEpDZ2dFd2ptVnphQjNsekRPcnhmUHd6WW1iM3IzUzZVS1RZWWE5dTZJenBYb3NWQUhLMHNSaHFGTkxRZ2x2QTFZS0w0Y0oyUDhsZGExSDFDbWU2NElXY3Nqc0ZJ?oc=5,google_news,1d,2025-11-27T08:05:52.999606,neutral,2.2117450498626567e-05
AAPL,Apple Inc. $AAPL Position Raised by Mycio Wealth Partners LLC - MarketBeat,2025-11-26T10:22:28,https://news.google.com/rss/articles/CBMivAFBVV95cUxPR0lUNHpFeWhRNVN2NWxCNC1CUHg1SWZYY0hSY2RsaGRPdmhYWWVMWXFRMlJBZ21BOGlGM0cwYXA4bkUySTFnVDVsdzhtMjVKWkxNNlRudExnUHRIVHJjQ3pNQmIzZUlCRFRGQ2tULVVWRm1lR1drc0NSRVE2VmxlaEdFLURoS3dldmpCZXpZbmNOTnpZZzZoX1JhT1A3X1BSX2VGNWpVZFYyNldYT1QwM0VhSkJsMFBSdjhfeQ?oc=5,google_news,1d,2025-11-27T08:05:52.999735,neutral,-2.7810394385596737e-05
AAPL,"Keeler Thomas Management LLC Sells 8,156 Shares of Apple Inc. $AAPL - MarketBeat",2025-11-26T10:22:29,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNWmpHcjQtd2hmTW1lS1ZfYk9Uc0tsMjhIbVhoUzdUaXhxZ0Z6NFUxZF9CX0FzcU9tb2dHNWNWOUxFTjNQNHluVkRiMHVQaWgwSTlHSXAwVWZfeFhGeC1vdjFwTVZyVXIzdmNSejZPeWlHNmYyVlZhVHVJcUFRT1RFbnVvM2VaUHlUOWlsdENlbHNhSE5MbXZmQmtjRk1ROTFkMVZWRjh1MTVNY0NpY3V3cGtQSGQ4TzlkbmtZbWdYZWpRVzQ?oc=5,google_news,1d,2025-11-27T08:05:52.999884,neutral,-8.947379683377221e-06
AAPL,Apple Inc. $AAPL Shares Sold by State of New Jersey Common Pension Fund D - MarketBeat,2025-11-26T10:22:28,https://news.google.com/rss/articles/CBMizAFBVV95cUxPVWo3c2xhYk5JSWhIN3JGbXNIUDR1ckJ5VU9adXJ4ei05YzBlV21oNGZLMVJESUpaRDhxZU1Ja0IyZENYcG1hUDNTbUZpbWtIZFFhSGs3OG55VTBNdWRXXzhwWWtOdmp3S0l0cUxaR2tyMkR5VndQZkxXN1FteV9MT1h3WHpIVFR6RTNVTDdCcFBocmF5WENRbllhRHJKb2JidEtfbDF1LXRQS2p2Yk1ZZWdCbi12UnF4cUJHZEdWX2JLUVBLRTRYMzRSZGk?oc=5,google_news,1d,2025-11-27T08:05:53.000031,neutral,-1.0746024372565444e-06
AAPL,Moment Partners LLC Sells 958 Shares of Apple Inc. $AAPL - MarketBeat,2025-11-26T10:22:29,https://news.google.com/rss/articles/CBMitgFBVV95cUxPZkM3OHNIenlIcUdBanVIR3V2cXo4d0tzb25veEtZRzVvLVlYd1RUTUkxcFluSTBIN3Q3bEtuN1FqazVsTjRqQTVaY1E3eF9jb0hDR3FlOXJieGhJejI2eUtQOEJWX0RQTDhlVHhGc01hU3ZieWpLcThId0RZTzZJQXJnQURBM1pkcUY3Z1NpZTdlbWJtd1Jza2RuOWNJY0Y0aGlXRVVCOEVsRkVhVUp3V2cyd2FVdw?oc=5,google_news,1d,2025-11-27T08:05:53.000842,neutral,-7.509353963541798e-06
AAPL,Apple shares hit new all-time closing high - MacDailyNews,2025-11-26T21:32:21,https://news.google.com/rss/articles/CBMi1AJBVV95cUxOM0tMRF82bkVxbjF5VENVanlNeUFVZU9UaTVoSXZ5TThZdEo2dVNZRTdNdkktY2lIWjBuSG1BX1dIQV9mZlJYS25GeDdBX1VXMjFrZ05OWkxzVjhaaXNsUUJfMnNYZTdKZGdKdUU5cGh6ckZqQV9LTlJNanBNeFRyU2pxTVVwZUhid0I4OXVrNkRnRVhjRFcybXA5LWw1aXFQUTd6UDlFUDJNT0xGT1RaVTQ2RGU0Y05oVUM0RTBGTzZ3cjl3UDNGYzJVVTcwNlppTXZHR2NBRDVYenhBdEZTc244QjdHRTNOYU96LW84SkE3eGV4eGFfU01fZnlnZXF5d1pzczY4ZFdCMkhGck94RG5WX3BWWDBaUHh2b1NFN2RDLUx1eHltUUI0bjdOeG95a0RtdUE4ZEtNaEMteVNyQlM3THdZN1BHNUR1YjhNd1JTcUNP0gHUAkFVX3lxTE4zS0xEXzZuRXFuMXlUQ1VqeU15QVVlT1RpNWhJdnlNOFl0SjZ1U1lFN012SS1jaUhaMG5IbUFfV0hBX2ZmUlhLbkZ4N0FfVVcyMWtnTk5aTHNWOFppc2xRQl8yc1hlN0pkZ0p1RTlwaHpyRmpBX0tOUk1qcE14VHJTanFNVXBlSGJ3Qjg5dWs2RGdFWGNEVzJtcDktbDVpcVBRN3pQOUVQMk1PTEZPVFpVNDZEZTRjTmhVQzRFMEZPNndyOXdQM0ZjMlVVNzA2WmlNdkdHY0FENVh6eEF0RlNzbjhCN0dFM05hT3otbzhKQTd4ZXh4YV9TTV9meWdlcXl3WnNzNjhkV0IySEZyT3hEblZfcFZYMFpQeHZvU0U3ZEMtTHV4eW1RQjRuN054b3lrRG11QThkS01oQy15U3JCUzdMd1k3UEc1RHViOE13UlNxQ08?oc=5,google_news,1d,2025-11-27T08:05:53.000990,neutral,0.007724968250840902
AAPL,"Sage Mountain Advisors LLC Buys 10,720 Shares of Apple Inc. $AAPL - MarketBeat",2025-11-26T10:22:30,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPV2taM0pQWEgxTTRhSVJWOU1vMHAtQUJhQ09jdEU5R1QzTXRHV0hzSTNxZFI4dnVlTlFCb3BsUjFEeUhvYThHYjVMOXRFX2xIVzJNdjV6ODlMNVZGcnAzMy12M3VrVmlfLVZxdjFnZDlBS01kV2Ewd1YyU1hpNWhIY3NjamdWUUhDUTRyckpza1loWHBNYnV5WUI3eFdJay1FaHhvVUR5ZXd4bElHUmU5Q1JZbG9YalR5THJGVzdFMHE?oc=5,google_news,1d,2025-11-27T08:05:53.001154,neutral,0.004469077568501234
AAPL,"Lee Danner & Bass Inc. Sells 10,191 Shares of Apple Inc. $AAPL - MarketBeat",2025-11-26T10:22:29,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNMmJsWVl1M0Y5U2hhbTE2eDBUN1ZJcVY2RDY1b0V1TmZMQ0ZDbWlYM2RkdDlZdWc0bEZYdWFVTThEZ2JEc3N0UUZwUTBIdU90WmJHZGRCajI0QkF1MzRGX3ZKNm5PeFg1Y1Z4a2tjYllsaldmTGpDRzFPSnd6VDBMcEM0bzBpM19PckN5d0RHZ2dJT0FMX0NqeXBseVQyZTN3LVBPeEt2TjY3eTFPaC1UWjlhMmdnU0Np?oc=5,google_news,1d,2025-11-27T08:05:53.001297,neutral,-5.919759132666513e-06
AAPL,Pinnacle Wealth Management Group Inc. Makes New Investment in Apple Inc. $AAPL - MarketBeat,2025-11-26T10:22:28,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQMW9xbVZmSXRmQWd0NWhZdlFpSzlMT2FpeTFyVkVVX3JDRVFjODV1bF9sc3FBdlFHM3U0Y3lWUkFhX1lrNEZBV2dBdk9IZGUzZmlfNmNWSjNtekNoamVkMHR0S0p6Y3h0cWlrdmkxSnVxTWp3RHFJZ1hmZFU4Q2ZjcllKb1UwU2hPOFRvd1R4aWV6akNzR1pSVmpzX3ZncGJIbFdiT2dWM3VtVXFZUnhYRHZud3NmZ1lQUW5BZnJfZFBfTzdmdVF3U2hFaUVfLUFaLVE?oc=5,google_news,1d,2025-11-27T08:05:53.001453,neutral,-8.387416164623573e-05
AAPL,Apple Stock Breaches Fresh Peaks: Retail Confidence Stays Low Amid News Of Rare Layoffs - Stocktwits,2025-11-26T09:25:00,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPOWRiTnNxZ0FSZl9lblRnejl5N1pycnh3WWUwNU9iSXozMlJjUVY4WW5DSXJKblB3Z2VsZmpvVjNoTzJoeHBncjZFdXRKdnl4V2FMakdqWld6LXFUTDM1ejB2X2gwNVdtbk52U3U4cThuejJ5anRfUVAycTRtN3E4SkdnZGhMcnR6ZW1OakhsWmVheE92RkloS2lsZEd6dUk5amZCMlBjUDZncjlQY0dXektlcndEQUNaakp0RFVfcS1JZw?oc=5,google_news,1d,2025-11-27T08:05:53.001590,negative,-0.999983549118042
AAPL,Key facts: Apple challenges India's antitrust law; stock hits record high - TradingView,2025-11-26T20:03:43,https://news.google.com/rss/articles/CBMizgFBVV95cUxNTnlrREkxVHB5SnJiUHFXanJjRkxVdjVIZDFqbzBkNXdreXVKQ1pFM0J0QTBjV0Vsc3k2MzhKTTVuUk9lTnlRckQ4ekprSE1LaHcwMzJBb0pUTVRsX3h6YWJYWEFjWmsxUGx0Z1dzSWJBR2xzZHRzNUF1UklpRFZFNkJCeUp2dkQ5dHJ3TFE0V2ZJc0I0Z05UOFNlazREbm9HTzR0VHdzNGJ3V1pSNDJmNGhIWURuVHdad1FYLUMxM3VPUnNhT1pKVDhCWURmdw?oc=5,google_news,1d,2025-11-27T08:05:53.001774,negative,-0.9936540126800537
AAPL,Glass Jacobson Investment Advisors llc Has $2.46 Million Holdings in Apple Inc. $AAPL - MarketBeat,2025-11-26T10:22:29,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQMVh6cVJzc2huMjFfQjdnQ011RXQ0UEwxVm9FX1hVNUtKTUQxcnlxODlRWFNsVFZqNExWTnQtT0hqM0otMmZmREUxRjE3d2U2VVJtNVlGNWIyLXdZazdidkd5WWplaWQwTzhpQ3FqZlhqQ2o3M09HWE51VG1HbUdzQ1Q3bURSQ1pYdjRacE45RDhELUJMWk5iZzZ5STRybmhSYXpHY08ycnJfdm9Sa2QxOHd4VEJJQ1MzVldma2Z6UWF1NlMxNW5YMklGVFBxSUZpajhHd1hnZTl1UQ?oc=5,google_news,1d,2025-11-27T08:05:53.002103,neutral,-9.994087122322526e-06
AAPL,Apple Inc. $AAPL Holdings Lifted by AG2R LA Mondiale Gestion D Actifs - MarketBeat,2025-11-26T08:16:56,https://news.google.com/rss/articles/CBMixwFBVV95cUxOOVBGTWJxXzdjSEVZTDFfNE1mQTlKU0xUdWQyUTRNV2NCQ3VYLU8wNWl0LV82MmlkVmR3WnhIVlN3TzkyZlVCM1Y3VUd2WkM5bm9aXzMyem9VQ3BCZGoyd29FR1d6V3pldmNadExxYjFIZXYwbHpDNGNBRXFnUHFiUlBDRXVCRUt3VlBqNFRWcjNZTHdFMVlUanhHSlZoNG1YT09VSnM2NEFZcjU4UXRmYW5NSE1FT1ZPaEJLaWtibHZpdDduakFz?oc=5,google_news,1d,2025-11-27T08:05:53.002392,neutral,-1.0183389349549543e-05
AAPL,5 Reasons to Buy MP Materials Stock Like There's No Tomorrow - The Globe and Mail,2025-11-26T13:24:30,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQYmp5WEEyeFI4dHpHdVNHTGZHVGdEUXk2ak4zdWRaenViV3hSMk5yNmpvNlFpWWhVa001VENFTG5qcjAzNWk4VlBwXzQwcWVPQXhIMVNPd2laYmhFM05Dd2V0MDFhQ1l3N2l4UVhkRHVWSF9HTEhIa2Z1ZmZNN19yMlNvSUR4b01GZy1lZVJiODhIZG43TjJOSkE5eF9qQ3MtaVRMeWdiQWZiN2xnUEpnMzNSVmhQX0pjQlhZUGNmb2NXaFgtTXlRVDJpUnVCaHVCVENmVk9ZYkUxaDVBREE?oc=5,google_news,1d,2025-11-27T08:05:53.002803,neutral,0.19682547450065613
