ticker,headline,timestamp,url,source,window,fetched_at,sentiment_label,sentiment_score
AAPL,Apple Inc. $AAPL Shares Bought by Silverlake Wealth Management LLC - MarketBeat,2025-12-16T11:24:25,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPTGRyV1pwQ1NLTFg5R2x2c1NPMzI2RU9haWlKSl8tWDJYc0pkY0VhWnJEVERUSG1NQ2k2Wmd2QXhaU1ctcTJvTlBISFFNM2VVMFI4V3B0OUFWUkRLdWNsQmk1c05nS1U0OW43QXp0bHg5ejhjYkF5Q3hPODRXVEtWdW5PdzVwTzdFVXdPYmp1Q29namt1bzRwZ29XZDlLZUVRX242em9ZLUN5OHBrWUVtekN1MHF5RXVLRUIyU29lYUVPa1E?oc=5,google_news,1d,2025-12-16T17:50:17.752082+00:00,neutral,-8.100510058284272e-06
AAPL,Tribridge Partners Financial LLC Makes New $1.54 Million Investment in Apple Inc. $AAPL - MarketBeat,2025-12-16T13:59:00,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPdVVVV0lVRTZDcXNtV2o1ZlV1MmJKOWU3TXgtbk9OQXFlam0tUWxLX2xmTlU3UWtyXzZkZmM1LU5PME4wYXg3RVg4WUFjc0dFWnRrRU54bFpJdk9ScWxwNDUzaUE5dDROVjhRMGdnV1FRMXdxZTJncVN3R093bi1vVnJjcEtSaWhUYmtyckcwWG9hWEg1ZmI5UkQxSHhWRVh2cmR0bWVTd095RnlNRjFvc0lGMFFyUzdOc0tHRHM5VVBUdVVuQUsxZGx2VlFLN1dNSTNRUlZxMHVvakZC?oc=5,google_news,1d,2025-12-16T17:50:17.752222+00:00,neutral,-3.310830652480945e-05
AAPL,Apple (NASDAQ:AAPL) Stock Price Down 1.5% - Time to Sell? - MarketBeat,2025-12-15T22:54:06,https://news.google.com/rss/articles/CBMipgFBVV95cUxPV1c0SFBqaEdSc0tBdnVxWTV5bzZoY3pwaGptMlVoZEdKcU52WjZBbmJOd0JPdkkwQm92V2wwc2RpZVJVTTA1Nk5qLVJscURWemVPdWZlM2pxZzlsMFAxVjF5RXdMNHd6SlN2ODdEb1B3RnQyRExlc3otZ3pYbmMzbExBa3FpZGRiVVE0bzdhdHhVUWhpYzJTeFViY0oxWnMzUExMalRn?oc=5,google_news,1d,2025-12-16T17:50:17.752360+00:00,negative,-0.9999370574951172
AAPL,WT Wealth Management Increases Position in Apple Inc. $AAPL - MarketBeat,2025-12-16T13:58:59,https://news.google.com/rss/articles/CBMiugFBVV95cUxQYlNzV2h5YVRqOTBrNGdoUm1fVHlKYWw2V09iTVA5UU1QV29EczdFY2FVMFJjS0xzOFozWE1OOHZlWHNLMEowVEpRclZXYlgycDZRbEl6UXRfNTN4alJXOGp6TzhGbTNJbU5zdFhaTklMY0stWmRzLVNwRmwyWG44SWlidTg5ZU15SGJGc3BWR0FJS3ZLeEx6M3J6a1hZVEh0RUpPUkVMUzJONkNCcmNtZzRxZHhkVVFjUGc?oc=5,google_news,1d,2025-12-16T17:50:17.752518+00:00,positive,0.9999997615814209
AAPL,Claris Financial LLC Has $4.72 Million Position in Apple Inc. $AAPL - MarketBeat,2025-12-16T09:37:46,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPNWlVRW5SNjhkc1Z1aFVzOWExTlJjdGd2TnByZEU5aGo1NHJGa2pldzkybTlBWEEwUWlCNlZ5c29fZG5sSXVIYy1wQkx0dERrUGZlOVNRSTFRVGVhLXdWYkVNRmJWVmd1anBrYzNQMGJfVzdyT0FLamhCVTZlcGpncnpTZlp3NGRHV29GSXU4aFVMT0VYRWNWYTRiZ1luUHZlc0xXWHJSYW1EYjZfWjdOazNiZ2g1ejRqRTdYMmdvWkc4dw?oc=5,google_news,1d,2025-12-16T17:50:17.752655+00:00,neutral,-3.3918299777724314e-06
AAPL,Apple Inc. $AAPL Shares Sold by China Universal Asset Management Co. Ltd. - MarketBeat,2025-12-16T09:37:52,https://news.google.com/rss/articles/CBMiygFBVV95cUxQcTBhNjRLMV9HWW5LbkFMMkMzTE5iOEhFZFNwd0hoXzRxVFQwNTdTajZ6bV9uQWs4WWZsZnd6Y05DakVrc2F6WTQxS0gwQkhoWVRncmNxanVieFFIVF91NzF5MU1ONndUTllsamNKdmJqNHkyZUVuVmRpWUNpX3lnbHY2N2hvMS1PbzFwaWN5WlhQZUxhb0Myc1RWMWc3VzUyNl90T01Zc1ZXejFZdDUxcWJZYXJSUHd0MjZDV1B6NjcyLTZXZm9DaDBR?oc=5,google_news,1d,2025-12-16T17:50:17.752791+00:00,neutral,-1.4760463272978086e-05
AAPL,"Orion Porfolio Solutions LLC Sells 2,236 Shares of Apple Inc. $AAPL - MarketBeat",2025-12-16T11:34:31,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPX2U4ZkVreE85ODNXRUpLNnJMR0R1TU9zdDhwT2lWbXdnbjBDNE51cFZ2ajFibHV2dkN4MzdKaE1BSWpoa3JvbFBYUDl1MzRiVkR2LUgyd2Qwd0lqTGdRbkNjMF9kZzc5N01hMnplTm9HMVVDOUQ2NGYzUHRkRXB2N0gtQVRqNHZmNkdyeDFBNklsNEluYVJVVndZOWVpMHBEQzduOWRfaUZ6aDVuYXpzaDFFUWUzTFJPdlpzeDRXX3R3ODA?oc=5,google_news,1d,2025-12-16T17:50:17.752926+00:00,neutral,-8.393038115173113e-06
AAPL,Midwestern Financial LLC IA Purchases New Stake in Apple Inc. $AAPL - MarketBeat,2025-12-16T11:34:44,https://news.google.com/rss/articles/CBMixAFBVV95cUxNbDkxRnBZeF9OVTZVNXY2SW9LZjN5MXdaWUQtRFZzcDlKSUlWYUZwV0IxRG55RzMyNF9SSWJqTHJlUzNkWEdhM01ENkMzc3dDejhEdll5azJsTG5PM3Y3R1ZURE1EYmFHS05FZWJIejdsdFM3c0VSVEJ3WUFZUXh3Wkw0Y1BVRXB4aUw1RUZEdlpneDN5ZG9RWnRZLUVUMUxTWU51anF4cjExVEd4d0I4dDBRb0FuREFBa0NBd21OLWdabGRG?oc=5,google_news,1d,2025-12-16T17:50:17.753097+00:00,neutral,-6.644952372880653e-05
AAPL,"Stark Wealth Management LLC Takes $809,000 Position in Apple Inc. $AAPL - MarketBeat",2025-12-16T11:34:31,https://news.google.com/rss/articles/CBMixwFBVV95cUxPNFQ2VkZ3TGhrZDhhcDl5S19JVEllRjNDbE54WkpnMnNaWkpFVmprMDhyckFVRkpSYktJM2tNZ0JyeDJMTVdGR2p2MGlNUUJTaF9GU1BPanVXYmlRMEE0dDg4TW1YazhUN2t6OFJLYVY2a0RSVkFaVDVfanAwcWlXeEtfRFlRS0hXRkFMaGsyVVRSUWs0aTFYbzNyQlJSdXpEQTkySGRRdHZIQ0Z3ZWFGZEg3OVZ3cFhYOHVXSEw2Vi03WmhuMnJN?oc=5,google_news,1d,2025-12-16T17:50:17.753235+00:00,neutral,-4.422820893523749e-06
AAPL,Apple Inc. $AAPL Shares Sold by Reynders McVeigh Capital Management LLC - MarketBeat,2025-12-16T11:44:37,https://news.google.com/rss/articles/CBMiygFBVV95cUxQUGlOYkZNNmlLQTdDeEt4b3laSzdEYlM3VTZMYnlDWlJfcjBGQ2M3RjFZU1htTnRma3h1NUNweG1MalpVZ1NNTjFnUktBY2hvQzRteTRuTGIxUk1HcjAyaWlvUl81aG52SUs4Wlc2VW1wMVFKRk8zS0sxcm9tZlZEcTg4OXBHZmFEb1FiOXJUcVFpUU9ZMktEeHh5T0NDS01aZEhXS0RYZTdhMTNLdEpzS2JnaGNyUWU5dVZGZU1OWjRpSWlWbW16dmh3?oc=5,google_news,1d,2025-12-16T17:50:17.753370+00:00,neutral,-8.880947461875621e-06
AAPL,"170,893 Shares in Apple Inc. $AAPL Acquired by MASTERINVEST Kapitalanlage GmbH - MarketBeat",2025-12-16T11:24:25,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPMG9WbTF3emNsRG5mbGJuV2ctekVTVW9wWmZleVpmdGtsS216QXlIVXZpdVIxSU1fSTM1QTBqOVZQWkI4cXFwNWp0WHZ5NFBLQXozTDRERDh6UmpOUW9HUTlMNmk4TUEzNlpqb1gwd21zV3lFenlZVmROcG1iY3NuTk5SNXBOSDV4VHdFSnBHT2ZKT1QyTDBQQk93Q3BIR0VqcHRMNkQ2YmJaMHhFWWZqMW5pSzM1TE1sVWlNWktldzJhY0pyQnA2b3VReENrNHRJNHc?oc=5,google_news,1d,2025-12-16T17:50:17.753526+00:00,neutral,-3.363217183505185e-05
AAPL,Global 2026 smartphone shipments forecast to decline due to memory shortage: Counterpoint - Seeking Alpha,2025-12-16T14:00:04,https://news.google.com/rss/articles/CBMixAFBVV95cUxNLThyYUZoSTdWVGk3UlV3dVVyOS00VmkyNWpSNmM0WlN0Y2hzQjVHdHhydTNMTlVDU0JiYWRrdzVlZ2R4c3doVnVleVFzOE5DQVdUTWhVdmticmNjUjFmUU5SZEVpTXR3WGhIbUVUNWg3T1FUcndxLWE0MFBsZ0k4Yk5mWS04MzNILXBQMWNkd1ZPcjZaRkJhaUJvaGpYaWpEOERqOTYwVGNTYkpwME1JRzJTcHYybFkwZlBOdmZFdUsyMHZQ?oc=5,google_news,1d,2025-12-16T17:50:17.753665+00:00,negative,-0.9999960064888
AAPL,Stonebridge Wealth Management LLC Invests $1.46 Million in Apple Inc. $AAPL - MarketBeat,2025-12-16T11:34:43,https://news.google.com/rss/articles/CBMizAFBVV95cUxPVnVqeUtxdHpnWjdOZDhGcmwzMVZTWkI1UnN2dVpRaHRtUzFrLUM0ZG9PejN0TUhBZDFLX1Y4STA2TUhBc0xfX0R3N2gwYTZKZE80c1BPR29WdGZoeHZhQ0RjSGNjOU9IQXFaWXRBbU5WVHluVFEyeE1xWWFSMGthaUdVS2lCYmlFamtnYWk5MmoyVFF2NW4wVlptOFFIb2k3TjIzTWRsV0xIT2pkeWVkXzVuekRUa3RqdVlzY2xYenYzRFIyRW02Q012WWE?oc=5,google_news,1d,2025-12-16T17:50:17.753800+00:00,neutral,-8.660754247102886e-06
AAPL,"Hilltop Partners LLC Purchases 1,937 Shares of Apple Inc. $AAPL - MarketBeat",2025-12-16T11:34:41,https://news.google.com/rss/articles/CBMivgFBVV95cUxOOXVnRVJSc1E4bko2Q1psZHlwZmRmM3NrTjJKUXliNmJqbWZ2S05qVERZTHBTbDFwQ3pyZGZBLVdXdTNtNFRQUUlRMUJ0cDRaZ25pYjFHeGVBNnlMM1RiV2dmUlFJNHlBb3V5NFpkSTRwM2ZrZ1BEbGtKYUhQc3lUaWR5dHR0UDFtbzJCUVNtN2g5cjFpMEtyS0hyc28zRzg3LWkwQnlBdE5uQWFycWhxakpGX01Ga2lYSENiNnZR?oc=5,google_news,1d,2025-12-16T17:50:17.753934+00:00,neutral,-6.858461802039528e-06
AAPL,Analysts Offer Insights on Technology Companies: Apple (AAPL) and Trimble (TRMB) - The Globe and Mail,2025-12-16T12:48:02,https://news.google.com/rss/articles/CBMi9gFBVV95cUxNdDFGLV84cDUtRnlhb2xSVDF2SnR3MWpGVE1qTTMxV2dQZTUwU2sxTjZkR2hDRGhiN2ota1Zsc2N4dkRzRHU2aEtSX2NTc21uNFJZaHZkRkJabWEzRUlsWGdYYS1uVVgtUC11eVFnXzBYeWlXOHQzaE5KYWZ6OWsxVUtuWUFKWm5pcXRQZjQyVTMtWWZ2bmNMUjl6ZFEwejBCZkRWM2VGX29YT0c2X3VNZ1RpZXVOUl9DejBiX0Ywb1lqVHowZzdjNXRWWEwydUFXb1lmSU1uQTdiUEdVT3U5blZXX1RBM0I3Z3p4VExWeWZaRXZLT1E?oc=5,google_news,1d,2025-12-16T17:50:17.754067+00:00,neutral,1.2314426385273691e-06
AAPL,"American Trust Acquires 11,698 Shares of Apple Inc. $AAPL - MarketBeat",2025-12-16T08:13:09,https://news.google.com/rss/articles/CBMitgFBVV95cUxNczZXVkRYRUczTGowdW9rV2FPWldJZG5PUnFmdU9hakc1WkVuLUxnUDBaY0JRNVFLTG1EUGNlX3JER3FkeU1fOTRfb3p4SG5OcmNVeGM0b0NCb1luTkFwNG5KaURxR2xHWEZVVm1LUTdpTTQyWDNPSF9EWXpHcmFHdWk1T0EtaHRyczBtbGd6MEFFOFJoUThxUjR0ZjF4TF9IUEdwaUFZczVUZUVQSm5yQ2VPV3ZXUQ?oc=5,google_news,1d,2025-12-16T17:50:17.754214+00:00,neutral,0.0111775454133749
AAPL,"Apple Faces 2026 iPhone Sales Slump, But Still Best Positioned Vs. Peers, Counterpoint Research Says - Benzinga",2025-12-16T17:07:42,https://news.google.com/rss/articles/CBMi5AFBVV95cUxNaV9PV1RmclByVFRPSms0b1YxWUJ2ZE9FWlNyWnJETUZVbkp5Q3hkUXNmYnlUWXJjZnpIN1EtZzF3anh2V1h0UzdvMDBid1lLWmcxeFBacE1WUDZYQU1tZEpRYVlFS2laSzNCYVRObVZqM0FkbG9QcnJITEl2bTJfcFpKQ0NQX2hVYVlLSFd4U3otWVF0dWZ1c1ItaDVxUV9UWDJWRWg1WmdHUTUwTXFGQzE5bUlwY2V2RHJBamltX0FsSmhtVVlYaG1uT3lRcHE1ay1RaGtfZXlNejU2QkkzUVg2c1o?oc=5,google_news,1d,2025-12-16T17:50:17.754351+00:00,positive,0.9999790787696838
AAPL,Here's Why Apple (AAPL) Fell More Than Broader Market - Yahoo Finance,2025-12-15T22:45:02,https://news.google.com/rss/articles/CBMie0FVX3lxTFBUWkxYbE1ieUdIWFBaVjhKUkE1TGQzZUQ3d3Y0RUdmVlR6bExuUTQ0TlktYnE0bktCaV9xa3VFMGV6V0kzSm5yRzZXQlBsRG1rOGRHMnN3aG56U3Zwcm5CS0dVcnZtbEtmTTUxQWNjNUI2SC1BRjNDY1ZqOA?oc=5,google_news,1d,2025-12-16T17:50:17.754506+00:00,negative,-0.991645336151123
AAPL,(AAPL) Investment Analysis and Advice (AAPL:CA) - news.stocktradersdaily.com,2025-12-16T06:18:52,https://news.google.com/rss/articles/CBMimAFBVV95cUxNUERMLWF3UnV4VmtVbFNLSVdEUTdXUWZ2S1NuSVp5UUtFcXVJeFYya1FObFNfQ3plYnJabUtKZWxmNEdNYXQ3YWdUd0E3ZHBPanBQTmVNZFdBT1NNZUtBc3VybVM2RzhTalZoRlY5V1huVTU0LVZ5RElhVGZReG93bHpYVlcxQ0V2eGlKNHBvZ3h6WnZpUjhxbQ?oc=5,google_news,1d,2025-12-16T17:50:17.754641+00:00,neutral,2.529786797822453e-05
AAPL,"Zacks Investment Ideas feature highlights Apple, Netflix, Tesla's and Alphabet's - The Globe and Mail",2025-12-16T11:07:13,https://news.google.com/rss/articles/CBMi9AFBVV95cUxNTFNzYjUxYU1YRXI2bFBvY2FfeVFQaE1LY25fNi1KZVl3ZlhqLWJvUWhNdWRycUt6UmhUOUF3b1prMHlhUlYyZF9UQU9adEh4YUlzZlBGWmJQZXBDWDExMGQ5cEZMTVB2WVpNVl9XRlQwUnVsaWZDdmhJbVRsZzF0eTY4UkhaSEFmVWppOEFzamd6YWVFODR4RU1kd0pEbzE1eWZXOUNVOW53VzI2Qmx6QnBNa0RvWE1tZHVxOS0wNW9WcEdXWDVfOTZROUlqSGRjVlBTaGltYjlIc19xZnIyakNnUFBvQlJXdWxBSXFoYmR2ZF9O?oc=5,google_news,1d,2025-12-16T17:50:17.754776+00:00,neutral,5.0430138799129054e-05
AAPL,Is This ETF the Best Way to Invest in the S&P 500 in 2026? - The Globe and Mail,2025-12-16T15:06:48,https://news.google.com/rss/articles/CBMi2gFBVV95cUxPdnJtWFhJc2g0TmVLeFhza0xVVXJOUWt6Y1JwcHVTMlR2R3NfbGtDOE9WQTZPc0xKREIySV9WczFVTXY2cnpwOXZMSHBtMm1SWGNhTVZRc0VQcU5ia1dVNXo2NmhCSmZfRVczaExSWHBfcU1SNVBoTUk2NmNBN3pSV3QtbkZlbjJKVEdnOTF0cktWeFVSc3dpSXhvMFk5X1lVTHBUV08wamZvT1Ayc2E2WG1pbzJGSzVCT2U4NTg1UXdnZUhCOTFZZC1ueUVObWhWcXhqdjFuUjJtQQ?oc=5,google_news,1d,2025-12-16T17:50:17.754928+00:00,positive,0.9920158982276917
AAPL,"Wall Street is Pounding the Table Over AAPL, AMZN, QCOM, GFI, MSFT - AOL.com",2025-12-16T02:49:10,https://news.google.com/rss/articles/CBMigAFBVV95cUxPNEpvMlR6WHd5VGRPcEJrcFRVaC10ckhoa1lVb0NFajhwYXlGaXZzX0I3c2w4Ul9MRzRDT1FYWFFQYzRTM1FsbGNBa0RQakw1dFFlb3c2Tk5EQnlfTERlTEJyTjFFYmJ0STZvTkdGQkNNZUJ3M2lTMmJBcmVHcGppRQ?oc=5,google_news,1d,2025-12-16T17:50:17.755062+00:00,neutral,-7.864021540626709e-07
AAPL,Should You Buy the Vanguard S&P 500 ETF With the Stock Market at An All-Time High? History Offers a Clear Answer. - The Globe and Mail,2025-12-16T09:36:48,https://news.google.com/rss/articles/CBMiogJBVV95cUxPczZMRWRuNmV5RWlOOVdERFJLNjROQjVBN2lqODdSR1M2dnY0ODcwc2RlR2VGbVFub1VJOE1RQWtSenRNSldmZWFfeGNJdDFFNXdsRHJjVUpGWUhrdjFtMTJuRjBuc3p6ckRFNjRqWjQwdFc0cDFUYnF0SVdHVzFBYWhHbzZacXU3SnNHdlhMbl85Y0VmS0RteG5XV0EwSVlxSWNTZ2ZIdGVKN3h1elJ3WTcxdTFPVUxBcmlfQTJ5VG9USHhJZUhKTXRmeDB5bmNLdXp4MW8xWW5xSi1KTzA1YnRROVpTSVE1dE5QMXJfNG9uTGhaZzBzOTdNb09EcEpnYnE0Q2Q0VjdzMy1nZ2NpQ3FqOEtZMWdUYlA2UXc3ejhjUQ?oc=5,google_news,1d,2025-12-16T17:50:17.755204+00:00,neutral,0.19262142479419708
AAPL,Dell Technologies vs. Apple: Which PC Stock Has an Edge Now? - The Globe and Mail,2025-12-15T17:53:00,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPZnpOTEVDcmNva0p2UEVmNEpZRlRJX0l2RGJHUzRXdTMyWkZTTjR5SlRzZUphbWJrMjVfQWdJWk1PN0Z4dlBCNVYtNzE3ZlNwN3EtU29DU21iZjNDUlRXT2VUMEpHNU10Z0xZYXR2TzVjeC0yZkR0SWNiVUdwa2tlMXRPSTlpTTJqOFQ0cXBMNS11YVhvSzQ5ZHdrVW1WVk1zSnBZcjFNQmc5RTdNYmdvOVBsRGsyVHM4RlFNZjdTSTl1cTlUdXlrQm56MDQ5QklQMk5rNHlFX1NDQWM?oc=5,google_news,1d,2025-12-16T17:50:17.758441+00:00,positive,0.7524726986885071
AAPL,AAPL’s Rally Under Threat as As Apple Stock Tumbles Toward the Support - FXLeaders,2025-12-15T23:11:00,https://news.google.com/rss/articles/CBMisgFBVV95cUxOQlNUVEtVV09TMTRiei1VRlNESjh5TXd3NkRhRG5sZnNfT1g3Wi1jZHY2dDJ4Y3VmX2F4b1YxU0x0ME96eEE0N3RVX0ZwTkhFNTk1TE5RWU5oZG8xV3F6WFA4ZHdlcG1iYzBCWFBsUVZGN2hWVzdmZnlRZTl2WUdjbzlVbkd3VGUwdGtMeWdSWEVEQnFZaFlhVEVnN2ltal9ISTBzcFpsRGd1Y2R5QUY0cmp3?oc=5,google_news,1d,2025-12-16T17:50:17.758624+00:00,negative,-0.9991734027862549
